#node	identifier	category	term ID	term description
104438	STRG0A79TGQ.104438	GO Process	GO:0000715	Nucleotide-excision repair, DNA damage recognition
194376	STRG0A79TGQ.194376	GO Process	GO:0009605	Response to external stimulus
194376	STRG0A79TGQ.194376	GO Process	GO:0009607	Response to biotic stimulus
194376	STRG0A79TGQ.194376	GO Process	GO:0009987	Cellular process
194376	STRG0A79TGQ.194376	GO Process	GO:0009991	Response to extracellular stimulus
194376	STRG0A79TGQ.194376	GO Process	GO:0010033	Response to organic substance
194376	STRG0A79TGQ.194376	GO Process	GO:0031667	Response to nutrient levels
194376	STRG0A79TGQ.194376	GO Process	GO:0031668	Cellular response to extracellular stimulus
194376	STRG0A79TGQ.194376	GO Process	GO:0031669	Cellular response to nutrient levels
194376	STRG0A79TGQ.194376	GO Process	GO:0033554	Cellular response to stress
194376	STRG0A79TGQ.194376	GO Process	GO:0040007	Growth
194376	STRG0A79TGQ.194376	GO Process	GO:0042221	Response to chemical
194376	STRG0A79TGQ.194376	GO Process	GO:0042594	Response to starvation
194376	STRG0A79TGQ.194376	GO Process	GO:0044182	Filamentous growth of a population of unicellular organisms
194376	STRG0A79TGQ.194376	GO Process	GO:0044238	Primary metabolic process
194376	STRG0A79TGQ.194376	GO Process	GO:0046348	Amino sugar catabolic process
194376	STRG0A79TGQ.194376	GO Process	GO:0050896	Response to stimulus
194376	STRG0A79TGQ.194376	GO Process	GO:0051716	Cellular response to stimulus
194376	STRG0A79TGQ.194376	GO Process	GO:0070887	Cellular response to chemical stimulus
194376	STRG0A79TGQ.194376	GO Process	GO:0071310	Cellular response to organic substance
194376	STRG0A79TGQ.194376	GO Process	GO:0071496	Cellular response to external stimulus
194376	STRG0A79TGQ.194376	GO Process	GO:0071704	Organic substance metabolic process
194376	STRG0A79TGQ.194376	GO Process	GO:1901071	Glucosamine-containing compound metabolic process
194376	STRG0A79TGQ.194376	GO Process	GO:1901072	Glucosamine-containing compound catabolic process
194376	STRG0A79TGQ.194376	GO Process	GO:1901135	Carbohydrate derivative metabolic process
194376	STRG0A79TGQ.194376	GO Process	GO:1901136	Carbohydrate derivative catabolic process
194376	STRG0A79TGQ.194376	GO Process	GO:1901575	Organic substance catabolic process
194376	STRG0A79TGQ.194376	GO Process	GO:1901700	Response to oxygen-containing compound
194376	STRG0A79TGQ.194376	GO Process	GO:1901701	Cellular response to oxygen-containing compound
194376	STRG0A79TGQ.194376	GO Function	GO:0003824	Catalytic activity
194376	STRG0A79TGQ.194376	GO Function	GO:0005488	Binding
194376	STRG0A79TGQ.194376	GO Function	GO:0008448	N-acetylglucosamine-6-phosphate deacetylase activity
194376	STRG0A79TGQ.194376	GO Function	GO:0016787	Hydrolase activity
194376	STRG0A79TGQ.194376	GO Function	GO:0016810	Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
194376	STRG0A79TGQ.194376	GO Function	GO:0016811	Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
194376	STRG0A79TGQ.194376	GO Function	GO:0019213	Deacetylase activity
194376	STRG0A79TGQ.194376	GO Function	GO:0043167	Ion binding
194376	STRG0A79TGQ.194376	GO Function	GO:0043169	Cation binding
194376	STRG0A79TGQ.194376	GO Function	GO:0046872	Metal ion binding
194376	STRG0A79TGQ.194376	GO Function	GO:0047419	N-acetylgalactosamine-6-phosphate deacetylase activity
194376	STRG0A79TGQ.194376	GO Function	GO:0061770	Translation elongation factor binding
194376	STRG0A79TGQ.194376	GO Component	GO:0110165	Cellular anatomical entity
194376	STRG0A79TGQ.194376	STRING clusters	CL:7670	Carbohydrate derivative biosynthetic process, and Hydrolase activity, hydrolyzing O-glycosyl compounds
194376	STRG0A79TGQ.194376	STRING clusters	CL:7671	Hydrolase activity, hydrolyzing O-glycosyl compounds, and Amino sugar metabolic process
194376	STRG0A79TGQ.194376	STRING clusters	CL:7775	Amino sugar metabolic process, and Galactose catabolism
194376	STRG0A79TGQ.194376	STRING clusters	CL:7776	Amino sugar metabolic process, and Glycosaminoglycan degradation
194376	STRG0A79TGQ.194376	STRING clusters	CL:7777	Amino sugar biosynthetic process, and N-acetylglucosamine catabolic process
194376	STRG0A79TGQ.194376	STRING clusters	CL:7799	UDP-N-acetylglucosamine biosynthetic process, and N-acetylglucosamine catabolic process
194376	STRG0A79TGQ.194376	KEGG	map00520	Amino sugar and nucleotide sugar metabolism
194376	STRG0A79TGQ.194376	KEGG	map01100	Metabolic pathways
194376	STRG0A79TGQ.194376	Reactome	MAP-392499	Metabolism of proteins
194376	STRG0A79TGQ.194376	Reactome	MAP-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein
194376	STRG0A79TGQ.194376	Reactome	MAP-446203	Asparagine N-linked glycosylation
194376	STRG0A79TGQ.194376	Reactome	MAP-446210	Synthesis of UDP-N-acetyl-glucosamine
194376	STRG0A79TGQ.194376	Reactome	MAP-446219	Synthesis of substrates in N-glycan biosythesis
194376	STRG0A79TGQ.194376	Reactome	MAP-597592	Post-translational protein modification
194376	STRG0A79TGQ.194376	COMPARTMENTS	GOCC:0005622	Intracellular
194376	STRG0A79TGQ.194376	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
194376	STRG0A79TGQ.194376	UniProt Keywords	KW-0479	Metal-binding
200583	STRG0A79TGQ.200583	GO Process	GO:0006355	Regulation of transcription, DNA-templated
200583	STRG0A79TGQ.200583	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
200583	STRG0A79TGQ.200583	GO Process	GO:0009889	Regulation of biosynthetic process
200583	STRG0A79TGQ.200583	GO Process	GO:0009891	Positive regulation of biosynthetic process
200583	STRG0A79TGQ.200583	GO Process	GO:0009893	Positive regulation of metabolic process
200583	STRG0A79TGQ.200583	GO Process	GO:0010468	Regulation of gene expression
200583	STRG0A79TGQ.200583	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
200583	STRG0A79TGQ.200583	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
200583	STRG0A79TGQ.200583	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
200583	STRG0A79TGQ.200583	GO Process	GO:0031323	Regulation of cellular metabolic process
200583	STRG0A79TGQ.200583	GO Process	GO:0031325	Positive regulation of cellular metabolic process
200583	STRG0A79TGQ.200583	GO Process	GO:0031326	Regulation of cellular biosynthetic process
200583	STRG0A79TGQ.200583	GO Process	GO:0031328	Positive regulation of cellular biosynthetic process
200583	STRG0A79TGQ.200583	GO Process	GO:0045893	Positive regulation of transcription, DNA-templated
200583	STRG0A79TGQ.200583	GO Process	GO:0045935	Positive regulation of nucleobase-containing compound metabolic process
200583	STRG0A79TGQ.200583	GO Process	GO:0045944	Positive regulation of transcription by RNA polymerase II
200583	STRG0A79TGQ.200583	GO Process	GO:0048518	Positive regulation of biological process
200583	STRG0A79TGQ.200583	GO Process	GO:0048522	Positive regulation of cellular process
200583	STRG0A79TGQ.200583	GO Process	GO:0050789	Regulation of biological process
200583	STRG0A79TGQ.200583	GO Process	GO:0050794	Regulation of cellular process
200583	STRG0A79TGQ.200583	GO Process	GO:0050896	Response to stimulus
200583	STRG0A79TGQ.200583	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
200583	STRG0A79TGQ.200583	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
200583	STRG0A79TGQ.200583	GO Process	GO:0051252	Regulation of RNA metabolic process
200583	STRG0A79TGQ.200583	GO Process	GO:0051254	Positive regulation of RNA metabolic process
200583	STRG0A79TGQ.200583	GO Process	GO:0051645	Golgi localization
200583	STRG0A79TGQ.200583	GO Process	GO:0051685	Maintenance of ER location
200583	STRG0A79TGQ.200583	GO Process	GO:0060255	Regulation of macromolecule metabolic process
200583	STRG0A79TGQ.200583	GO Process	GO:0065007	Biological regulation
200583	STRG0A79TGQ.200583	GO Process	GO:0080090	Regulation of primary metabolic process
200583	STRG0A79TGQ.200583	GO Process	GO:1902680	Positive regulation of RNA biosynthetic process
200583	STRG0A79TGQ.200583	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
200583	STRG0A79TGQ.200583	GO Process	GO:1903508	Positive regulation of nucleic acid-templated transcription
200583	STRG0A79TGQ.200583	GO Process	GO:2001141	Regulation of RNA biosynthetic process
200583	STRG0A79TGQ.200583	GO Function	GO:0000976	Transcription cis-regulatory region binding
200583	STRG0A79TGQ.200583	GO Function	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding
200583	STRG0A79TGQ.200583	GO Function	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding
200583	STRG0A79TGQ.200583	GO Function	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific
200583	STRG0A79TGQ.200583	GO Function	GO:0000987	Cis-regulatory region sequence-specific DNA binding
200583	STRG0A79TGQ.200583	GO Function	GO:0001067	Transcription regulatory region nucleic acid binding
200583	STRG0A79TGQ.200583	GO Function	GO:0003676	Nucleic acid binding
200583	STRG0A79TGQ.200583	GO Function	GO:0003677	DNA binding
200583	STRG0A79TGQ.200583	GO Function	GO:0003690	Double-stranded DNA binding
200583	STRG0A79TGQ.200583	GO Function	GO:0003700	DNA-binding transcription factor activity
200583	STRG0A79TGQ.200583	GO Function	GO:0005488	Binding
200583	STRG0A79TGQ.200583	GO Function	GO:0005515	Protein binding
200583	STRG0A79TGQ.200583	GO Function	GO:0043565	Sequence-specific DNA binding
200583	STRG0A79TGQ.200583	GO Function	GO:0046983	Protein dimerization activity
200583	STRG0A79TGQ.200583	GO Function	GO:0097159	Organic cyclic compound binding
200583	STRG0A79TGQ.200583	GO Function	GO:0140110	Transcription regulator activity
200583	STRG0A79TGQ.200583	GO Function	GO:1901363	Heterocyclic compound binding
200583	STRG0A79TGQ.200583	GO Function	GO:1990837	Sequence-specific double-stranded DNA binding
200583	STRG0A79TGQ.200583	GO Component	GO:0005622	Intracellular anatomical structure
200583	STRG0A79TGQ.200583	GO Component	GO:0005634	Nucleus
200583	STRG0A79TGQ.200583	GO Component	GO:0043226	Organelle
200583	STRG0A79TGQ.200583	GO Component	GO:0043227	Membrane-bounded organelle
200583	STRG0A79TGQ.200583	GO Component	GO:0043229	Intracellular organelle
200583	STRG0A79TGQ.200583	GO Component	GO:0043231	Intracellular membrane-bounded organelle
200583	STRG0A79TGQ.200583	GO Component	GO:0110165	Cellular anatomical entity
200583	STRG0A79TGQ.200583	STRING clusters	CL:10739	Mostly uncharacterized, incl. Inositol transporters, and Serine-type exopeptidase activity
200583	STRG0A79TGQ.200583	STRING clusters	CL:10740	Mostly uncharacterized, incl. Serine-type exopeptidase activity, and Translesion Synthesis by POLH
200583	STRG0A79TGQ.200583	STRING clusters	CL:10742	Mostly uncharacterized, incl. Serine-type exopeptidase activity, and Translesion Synthesis by POLH
200583	STRG0A79TGQ.200583	STRING clusters	CL:10794	Mixed, incl. Serine-type exopeptidase activity, and Flap endonuclease activity
200583	STRG0A79TGQ.200583	STRING clusters	CL:10808	Mixed, incl. Flap endonuclease activity, and Legionellosis
200583	STRG0A79TGQ.200583	COMPARTMENTS	GOCC:0005622	Intracellular
200583	STRG0A79TGQ.200583	COMPARTMENTS	GOCC:0005634	Nucleus
200583	STRG0A79TGQ.200583	COMPARTMENTS	GOCC:0043226	Organelle
200583	STRG0A79TGQ.200583	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
200583	STRG0A79TGQ.200583	COMPARTMENTS	GOCC:0043229	Intracellular organelle
200583	STRG0A79TGQ.200583	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
200583	STRG0A79TGQ.200583	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
200583	STRG0A79TGQ.200583	UniProt Keywords	KW-0175	Coiled coil
217983	STRG0A79TGQ.217983	GO Process	GO:0000272	Polysaccharide catabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:0000372	Group I intron splicing
217983	STRG0A79TGQ.217983	GO Process	GO:0005975	Carbohydrate metabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:0005976	Polysaccharide metabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:0006022	Aminoglycan metabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:0006026	Aminoglycan catabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:0006030	Chitin metabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:0006032	Chitin catabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:0006040	Amino sugar metabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:0006807	Nitrogen compound metabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:0008152	Metabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:0009056	Catabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:0009057	Macromolecule catabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:0043170	Macromolecule metabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:0044238	Primary metabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:0046348	Amino sugar catabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:0071704	Organic substance metabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:1901071	Glucosamine-containing compound metabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:1901072	Glucosamine-containing compound catabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:1901135	Carbohydrate derivative metabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:1901136	Carbohydrate derivative catabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:1901564	Organonitrogen compound metabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:1901565	Organonitrogen compound catabolic process
217983	STRG0A79TGQ.217983	GO Process	GO:1901575	Organic substance catabolic process
217983	STRG0A79TGQ.217983	GO Function	GO:0003824	Catalytic activity
217983	STRG0A79TGQ.217983	GO Function	GO:0004099	Chitin deacetylase activity
217983	STRG0A79TGQ.217983	GO Function	GO:0005488	Binding
217983	STRG0A79TGQ.217983	GO Function	GO:0008061	Chitin binding
217983	STRG0A79TGQ.217983	GO Function	GO:0016787	Hydrolase activity
217983	STRG0A79TGQ.217983	GO Function	GO:0016810	Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
217983	STRG0A79TGQ.217983	GO Function	GO:0016811	Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
217983	STRG0A79TGQ.217983	GO Function	GO:0019213	Deacetylase activity
217983	STRG0A79TGQ.217983	GO Function	GO:0043167	Ion binding
217983	STRG0A79TGQ.217983	GO Function	GO:0043169	Cation binding
217983	STRG0A79TGQ.217983	GO Function	GO:0046872	Metal ion binding
217983	STRG0A79TGQ.217983	GO Function	GO:0097367	Carbohydrate derivative binding
217983	STRG0A79TGQ.217983	GO Component	GO:0005576	Extracellular region
217983	STRG0A79TGQ.217983	GO Component	GO:0110165	Cellular anatomical entity
217983	STRG0A79TGQ.217983	STRING clusters	CL:7670	Carbohydrate derivative biosynthetic process, and Hydrolase activity, hydrolyzing O-glycosyl compounds
217983	STRG0A79TGQ.217983	STRING clusters	CL:7671	Hydrolase activity, hydrolyzing O-glycosyl compounds, and Amino sugar metabolic process
217983	STRG0A79TGQ.217983	STRING clusters	CL:7672	Starch and sucrose metabolism, and Ribonuclease T2 activity
217983	STRG0A79TGQ.217983	STRING clusters	CL:7762	Mixed, incl. Nervous system process, and Chitin deacetylase activity
217983	STRG0A79TGQ.217983	COMPARTMENTS	GOCC:0016020	Membrane
217983	STRG0A79TGQ.217983	COMPARTMENTS	GOCC:0031224	Intrinsic component of membrane
217983	STRG0A79TGQ.217983	COMPARTMENTS	GOCC:0031225	Anchored component of membrane
217983	STRG0A79TGQ.217983	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
217983	STRG0A79TGQ.217983	UniProt Keywords	KW-0732	Signal
218105	STRG0A79TGQ.218105	GO Process	GO:0009987	Cellular process
218105	STRG0A79TGQ.218105	GO Function	GO:0005488	Binding
218105	STRG0A79TGQ.218105	GO Component	GO:0110165	Cellular anatomical entity
218105	STRG0A79TGQ.218105	STRING clusters	CL:8401	Mixed, incl. N-acylethanolamine metabolic process, and Arachidonate production from DAG
218105	STRG0A79TGQ.218105	STRING clusters	CL:8433	Mixed, incl. Cell adhesion, and O-glycosylation of TSR domain-containing proteins
218105	STRG0A79TGQ.218105	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
22001	STRG0A79TGQ.22001	GO Process	GO:0009636	Response to toxic substance
22001	STRG0A79TGQ.22001	GO Process	GO:0009987	Cellular process
22001	STRG0A79TGQ.22001	GO Process	GO:0010033	Response to organic substance
22001	STRG0A79TGQ.22001	GO Process	GO:0042221	Response to chemical
22001	STRG0A79TGQ.22001	GO Process	GO:0050896	Response to stimulus
22001	STRG0A79TGQ.22001	GO Process	GO:0051716	Cellular response to stimulus
22001	STRG0A79TGQ.22001	GO Process	GO:0070887	Cellular response to chemical stimulus
22001	STRG0A79TGQ.22001	GO Process	GO:0097237	Cellular response to toxic substance
22001	STRG0A79TGQ.22001	GO Process	GO:0098754	Detoxification
22001	STRG0A79TGQ.22001	GO Process	GO:0110095	Cellular detoxification of aldehyde
22001	STRG0A79TGQ.22001	GO Process	GO:0110096	Cellular response to aldehyde
22001	STRG0A79TGQ.22001	GO Process	GO:1901700	Response to oxygen-containing compound
22001	STRG0A79TGQ.22001	GO Process	GO:1901701	Cellular response to oxygen-containing compound
22001	STRG0A79TGQ.22001	GO Process	GO:1990748	Cellular detoxification
22001	STRG0A79TGQ.22001	GO Function	GO:0003824	Catalytic activity
22001	STRG0A79TGQ.22001	GO Function	GO:0016491	Oxidoreductase activity
22001	STRG0A79TGQ.22001	GO Component	GO:0005622	Intracellular anatomical structure
22001	STRG0A79TGQ.22001	GO Component	GO:0005737	Cytoplasm
22001	STRG0A79TGQ.22001	GO Component	GO:0005829	Cytosol
22001	STRG0A79TGQ.22001	GO Component	GO:0043226	Organelle
22001	STRG0A79TGQ.22001	GO Component	GO:0043227	Membrane-bounded organelle
22001	STRG0A79TGQ.22001	GO Component	GO:0043229	Intracellular organelle
22001	STRG0A79TGQ.22001	GO Component	GO:0043231	Intracellular membrane-bounded organelle
22001	STRG0A79TGQ.22001	GO Component	GO:0110165	Cellular anatomical entity
22001	STRG0A79TGQ.22001	STRING clusters	CL:8805	Mixed, incl. TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain, and FMN binding
22001	STRG0A79TGQ.22001	STRING clusters	CL:8806	Mixed, incl. TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain, and FMN binding
22001	STRG0A79TGQ.22001	STRING clusters	CL:8872	Cellular response to aldehyde, and Microbial metabolism in diverse environments
22001	STRG0A79TGQ.22001	KEGG	map00254	Aflatoxin biosynthesis
22001	STRG0A79TGQ.22001	KEGG	map01100	Metabolic pathways
22001	STRG0A79TGQ.22001	KEGG	map01110	Biosynthesis of secondary metabolites
